,0
Darolutamide_0_5_uM_,"[('Darolutamide', 0.5, 'uM')]"
Darolutamide_5_0_uM_,"[('Darolutamide', 5.0, 'uM')]"
Decitabine_0_05_uM_,"[('Decitabine', 0.05, 'uM')]"
Decitabine_0_5_uM_,"[('Decitabine', 0.5, 'uM')]"
Decitabine_5_0_uM_,"[('Decitabine', 5.0, 'uM')]"
Delamanid_0_05_uM_,"[('Delamanid', 0.05, 'uM')]"
Delamanid_0_5_uM_,"[('Delamanid', 0.5, 'uM')]"
Delamanid_5_0_uM_,"[('Delamanid', 5.0, 'uM')]"
Demeclocycline_0_05_uM_,"[('Demeclocycline', 0.05, 'uM')]"
Demeclocycline_0_5_uM_,"[('Demeclocycline', 0.5, 'uM')]"
Demeclocycline_5_0_uM_,"[('Demeclocycline', 5.0, 'uM')]"
Dexamethasone_0_05_uM_,"[('Dexamethasone', 0.05, 'uM')]"
Dexamethasone_0_5_uM_,"[('Dexamethasone', 0.5, 'uM')]"
Dexamethasone_5_0_uM_,"[('Dexamethasone', 5.0, 'uM')]"
Dexmedetomidine_0_05_uM_,"[('Dexmedetomidine', 0.05, 'uM')]"
Dexmedetomidine_0_5_uM_,"[('Dexmedetomidine', 0.5, 'uM')]"
Dexmedetomidine_5_0_uM_,"[('Dexmedetomidine', 5.0, 'uM')]"
Diammonium_Glycyrrhizinate_0_05_uM_,"[('Diammonium Glycyrrhizinate', 0.05, 'uM')]"
Diammonium_Glycyrrhizinate_0_5_uM_,"[('Diammonium Glycyrrhizinate', 0.5, 'uM')]"
Diammonium_Glycyrrhizinate_5_0_uM_,"[('Diammonium Glycyrrhizinate', 5.0, 'uM')]"
Digitoxin_0_05_uM_,"[('Digitoxin', 0.05, 'uM')]"
Digitoxin_0_5_uM_,"[('Digitoxin', 0.5, 'uM')]"
Digitoxin_5_0_uM_,"[('Digitoxin', 5.0, 'uM')]"
Dihydroartemisinin_0_05_uM_,"[('Dihydroartemisinin', 0.05, 'uM')]"
Dihydroartemisinin_0_5_uM_,"[('Dihydroartemisinin', 0.5, 'uM')]"
Dihydroartemisinin_5_0_uM_,"[('Dihydroartemisinin', 5.0, 'uM')]"
Dimethyl_fumarate_0_05_uM_,"[('Dimethyl fumarate', 0.05, 'uM')]"
Dimethyl_fumarate_0_5_uM_,"[('Dimethyl fumarate', 0.5, 'uM')]"
Dimethyl_fumarate_5_0_uM_,"[('Dimethyl fumarate', 5.0, 'uM')]"
Dinaciclib_0_05_uM_,"[('Dinaciclib', 0.05, 'uM')]"
Dinaciclib_0_5_uM_,"[('Dinaciclib', 0.5, 'uM')]"
Dinaciclib_5_0_uM_,"[('Dinaciclib', 5.0, 'uM')]"
Diphenhydramine_0_05_uM_,"[('Diphenhydramine', 0.05, 'uM')]"
Diphenhydramine_0_5_uM_,"[('Diphenhydramine', 0.5, 'uM')]"
Diphenhydramine_5_0_uM_,"[('Diphenhydramine', 5.0, 'uM')]"
Docetaxel_Trihydrate_0_05_uM_,"[('Docetaxel (Trihydrate)', 0.05, 'uM')]"
Docetaxel_Trihydrate_0_5_uM_,"[('Docetaxel (Trihydrate)', 0.5, 'uM')]"
Docetaxel_Trihydrate_5_0_uM_,"[('Docetaxel (Trihydrate)', 5.0, 'uM')]"
Docetaxel_0_05_uM_,"[('Docetaxel', 0.05, 'uM')]"
Docetaxel_0_5_uM_,"[('Docetaxel', 0.5, 'uM')]"
Docetaxel_5_0_uM_,"[('Docetaxel', 5.0, 'uM')]"
Dorzolamide_hydrochloride_0_05_uM_,"[('Dorzolamide (hydrochloride)', 0.05, 'uM')]"
Dorzolamide_hydrochloride_0_5_uM_,"[('Dorzolamide (hydrochloride)', 0.5, 'uM')]"
Dorzolamide_hydrochloride_5_0_uM_,"[('Dorzolamide (hydrochloride)', 5.0, 'uM')]"
Doxorubicin_hydrochloride_0_05_uM_,"[('Doxorubicin (hydrochloride)', 0.05, 'uM')]"
Doxorubicin_hydrochloride_0_5_uM_,"[('Doxorubicin (hydrochloride)', 0.5, 'uM')]"
Doxorubicin_hydrochloride_5_0_uM_,"[('Doxorubicin (hydrochloride)', 5.0, 'uM')]"
Doxycycline_monohydrate_0_05_uM_,"[('Doxycycline (monohydrate)', 0.05, 'uM')]"
Doxycycline_monohydrate_0_5_uM_,"[('Doxycycline (monohydrate)', 0.5, 'uM')]"
Doxycycline_monohydrate_5_0_uM_,"[('Doxycycline (monohydrate)', 5.0, 'uM')]"
Drospirenone_0_05_uM_,"[('Drospirenone', 0.05, 'uM')]"
Drospirenone_0_5_uM_,"[('Drospirenone', 0.5, 'uM')]"
Drospirenone_5_0_uM_,"[('Drospirenone', 5.0, 'uM')]"
ERK5_IN_2_0_05_uM_,"[('ERK5-IN-2', 0.05, 'uM')]"
ERK5_IN_2_0_5_uM_,"[('ERK5-IN-2', 0.5, 'uM')]"
ERK5_IN_2_5_0_uM_,"[('ERK5-IN-2', 5.0, 'uM')]"
ETC_206_0_05_uM_,"[('ETC-206', 0.05, 'uM')]"
ETC_206_0_5_uM_,"[('ETC-206', 0.5, 'uM')]"
ETC_206_5_0_uM_,"[('ETC-206', 5.0, 'uM')]"
EX229_0_05_uM_,"[('EX229', 0.05, 'uM')]"
EX229_0_5_uM_,"[('EX229', 0.5, 'uM')]"
EX229_5_0_uM_,"[('EX229', 5.0, 'uM')]"
Econazole_0_05_uM_,"[('Econazole', 0.05, 'uM')]"
Econazole_0_5_uM_,"[('Econazole', 0.5, 'uM')]"
Econazole_5_0_uM_,"[('Econazole', 5.0, 'uM')]"
Edoxaban_tosylate_monohydrate_0_05_uM_,"[('Edoxaban (tosylate monohydrate)', 0.05, 'uM')]"
Edoxaban_tosylate_monohydrate_0_5_uM_,"[('Edoxaban (tosylate monohydrate)', 0.5, 'uM')]"
Edoxaban_tosylate_monohydrate_5_0_uM_,"[('Edoxaban (tosylate monohydrate)', 5.0, 'uM')]"
Elagolix_sodium_0_05_uM_,"[('Elagolix sodium', 0.05, 'uM')]"
Elagolix_sodium_0_5_uM_,"[('Elagolix sodium', 0.5, 'uM')]"
Elagolix_sodium_5_0_uM_,"[('Elagolix sodium', 5.0, 'uM')]"
Elimusertib_hydrochloride_0_05_uM_,"[('Elimusertib hydrochloride', 0.05, 'uM')]"
Elimusertib_hydrochloride_0_5_uM_,"[('Elimusertib hydrochloride', 0.5, 'uM')]"
Elimusertib_hydrochloride_5_0_uM_,"[('Elimusertib hydrochloride', 5.0, 'uM')]"
Encorafenib_0_05_uM_,"[('Encorafenib', 0.05, 'uM')]"
Encorafenib_0_5_uM_,"[('Encorafenib', 0.5, 'uM')]"
Encorafenib_5_0_uM_,"[('Encorafenib', 5.0, 'uM')]"
Entecavir_monohydrate_0_05_uM_,"[('Entecavir (monohydrate)', 0.05, 'uM')]"
Entecavir_monohydrate_0_5_uM_,"[('Entecavir (monohydrate)', 0.5, 'uM')]"
Entecavir_monohydrate_5_0_uM_,"[('Entecavir (monohydrate)', 5.0, 'uM')]"
Entrectinib_0_05_uM_,"[('Entrectinib', 0.05, 'uM')]"
Entrectinib_0_5_uM_,"[('Entrectinib', 0.5, 'uM')]"
Entrectinib_5_0_uM_,"[('Entrectinib', 5.0, 'uM')]"
Epirubicin_hydrochloride_0_05_uM_,"[('Epirubicin (hydrochloride)', 0.05, 'uM')]"
Epirubicin_hydrochloride_0_5_uM_,"[('Epirubicin (hydrochloride)', 0.5, 'uM')]"
Epirubicin_hydrochloride_5_0_uM_,"[('Epirubicin (hydrochloride)', 5.0, 'uM')]"
Eplerenone_0_05_uM_,"[('Eplerenone', 0.05, 'uM')]"
Eplerenone_0_5_uM_,"[('Eplerenone', 0.5, 'uM')]"
Eplerenone_5_0_uM_,"[('Eplerenone', 5.0, 'uM')]"
Erdafitinib_0_05_uM_,"[('Erdafitinib ', 0.05, 'uM')]"
Erdafitinib_0_5_uM_,"[('Erdafitinib ', 0.5, 'uM')]"
Erdafitinib_5_0_uM_,"[('Erdafitinib ', 5.0, 'uM')]"
Erlotinib_0_05_uM_,"[('Erlotinib', 0.05, 'uM')]"
Erlotinib_0_5_uM_,"[('Erlotinib', 0.5, 'uM')]"
Erlotinib_5_0_uM_,"[('Erlotinib', 5.0, 'uM')]"
Erythromycin_0_05_uM_,"[('Erythromycin', 0.05, 'uM')]"
Erythromycin_0_5_uM_,"[('Erythromycin', 0.5, 'uM')]"
Erythromycin_5_0_uM_,"[('Erythromycin', 5.0, 'uM')]"
Esmolol_hydrochloride_0_05_uM_,"[('Esmolol (hydrochloride)', 0.05, 'uM')]"
Esmolol_hydrochloride_0_5_uM_,"[('Esmolol (hydrochloride)', 0.5, 'uM')]"
Esmolol_hydrochloride_5_0_uM_,"[('Esmolol (hydrochloride)', 5.0, 'uM')]"
Estrone_sulfate_potassium_0_05_uM_,"[('Estrone sulfate (potassium)', 0.05, 'uM')]"
Estrone_sulfate_potassium_0_5_uM_,"[('Estrone sulfate (potassium)', 0.5, 'uM')]"
Estrone_sulfate_potassium_5_0_uM_,"[('Estrone sulfate (potassium)', 5.0, 'uM')]"
Everolimus_0_05_uM_,"[('Everolimus', 0.05, 'uM')]"
Everolimus_0_5_uM_,"[('Everolimus', 0.5, 'uM')]"
Everolimus_5_0_uM_,"[('Everolimus', 5.0, 'uM')]"
Fedratinib_hydrochloride_hydrate_0_05_uM_,"[('Fedratinib (hydrochloride hydrate)', 0.05, 'uM')]"
Fedratinib_hydrochloride_hydrate_0_5_uM_,"[('Fedratinib (hydrochloride hydrate)', 0.5, 'uM')]"
Fedratinib_hydrochloride_hydrate_5_0_uM_,"[('Fedratinib (hydrochloride hydrate)', 5.0, 'uM')]"
Fenofibrate_0_05_uM_,"[('Fenofibrate', 0.05, 'uM')]"
Fenofibrate_0_5_uM_,"[('Fenofibrate', 0.5, 'uM')]"
Fenofibrate_5_0_uM_,"[('Fenofibrate', 5.0, 'uM')]"
Ferulic_acid_0_05_uM_,"[('Ferulic acid', 0.05, 'uM')]"
Ferulic_acid_0_5_uM_,"[('Ferulic acid', 0.5, 'uM')]"
Ferulic_acid_5_0_uM_,"[('Ferulic acid', 5.0, 'uM')]"
Filgotinib_0_05_uM_,"[('Filgotinib', 0.05, 'uM')]"
Filgotinib_0_5_uM_,"[('Filgotinib', 0.5, 'uM')]"
Filgotinib_5_0_uM_,"[('Filgotinib', 5.0, 'uM')]"
Finasteride_0_05_uM_,"[('Finasteride', 0.05, 'uM')]"
Finasteride_0_5_uM_,"[('Finasteride', 0.5, 'uM')]"
Finasteride_5_0_uM_,"[('Finasteride', 5.0, 'uM')]"
Fingolimod_hydrochloride_0_05_uM_,"[('Fingolimod (hydrochloride)', 0.05, 'uM')]"
Fingolimod_hydrochloride_0_5_uM_,"[('Fingolimod (hydrochloride)', 0.5, 'uM')]"
Fingolimod_hydrochloride_5_0_uM_,"[('Fingolimod (hydrochloride)', 5.0, 'uM')]"
Flumatinib_mesylate_0_05_uM_,"[('Flumatinib (mesylate)', 0.05, 'uM')]"
Flumatinib_mesylate_0_5_uM_,"[('Flumatinib (mesylate)', 0.5, 'uM')]"
Flumatinib_mesylate_5_0_uM_,"[('Flumatinib (mesylate)', 5.0, 'uM')]"
Flutamide_0_05_uM_,"[('Flutamide', 0.05, 'uM')]"
Flutamide_0_5_uM_,"[('Flutamide', 0.5, 'uM')]"
Flutamide_5_0_uM_,"[('Flutamide', 5.0, 'uM')]"
Fluvoxamine_maleate_0_05_uM_,"[('Fluvoxamine (maleate)', 0.05, 'uM')]"
Fluvoxamine_maleate_0_5_uM_,"[('Fluvoxamine (maleate)', 0.5, 'uM')]"
Fluvoxamine_maleate_5_0_uM_,"[('Fluvoxamine (maleate)', 5.0, 'uM')]"
Fluvoxamine_0_05_uM_,"[('Fluvoxamine', 0.05, 'uM')]"
Fluvoxamine_0_5_uM_,"[('Fluvoxamine', 0.5, 'uM')]"
Fluvoxamine_5_0_uM_,"[('Fluvoxamine', 5.0, 'uM')]"
Folic_acid_0_05_uM_,"[('Folic acid', 0.05, 'uM')]"
Folic_acid_0_5_uM_,"[('Folic acid', 0.5, 'uM')]"
Folic_acid_5_0_uM_,"[('Folic acid', 5.0, 'uM')]"
Fostamatinib_disodium_hexahydrate_0_05_uM_,"[('Fostamatinib (disodium hexahydrate)', 0.05, 'uM')]"
Fostamatinib_disodium_hexahydrate_0_5_uM_,"[('Fostamatinib (disodium hexahydrate)', 0.5, 'uM')]"
Fostamatinib_disodium_hexahydrate_5_0_uM_,"[('Fostamatinib (disodium hexahydrate)', 5.0, 'uM')]"
Fulvestrant_0_05_uM_,"[('Fulvestrant', 0.05, 'uM')]"
Fulvestrant_0_5_uM_,"[('Fulvestrant', 0.5, 'uM')]"
Fulvestrant_5_0_uM_,"[('Fulvestrant', 5.0, 'uM')]"
Fumaric_acid_0_05_uM_,"[('Fumaric acid', 0.05, 'uM')]"
Fumaric_acid_0_5_uM_,"[('Fumaric acid', 0.5, 'uM')]"
Fumaric_acid_5_0_uM_,"[('Fumaric acid', 5.0, 'uM')]"
Furosemide_0_05_uM_,"[('Furosemide', 0.05, 'uM')]"
Furosemide_0_5_uM_,"[('Furosemide', 0.5, 'uM')]"
Furosemide_5_0_uM_,"[('Furosemide', 5.0, 'uM')]"
Fusidic_acid_0_05_uM_,"[('Fusidic acid', 0.05, 'uM')]"
Fusidic_acid_0_5_uM_,"[('Fusidic acid', 0.5, 'uM')]"
Fusidic_acid_5_0_uM_,"[('Fusidic acid', 5.0, 'uM')]"
Futibatinib_0_05_uM_,"[('Futibatinib', 0.05, 'uM')]"
Futibatinib_0_5_uM_,"[('Futibatinib', 0.5, 'uM')]"
Futibatinib_5_0_uM_,"[('Futibatinib', 5.0, 'uM')]"
GSK1059615_0_05_uM_,"[('GSK1059615', 0.05, 'uM')]"
GSK1059615_0_5_uM_,"[('GSK1059615', 0.5, 'uM')]"
GSK1059615_5_0_uM_,"[('GSK1059615', 5.0, 'uM')]"
Gallic_acid_hydrate_0_05_uM_,"[('Gallic acid (hydrate)', 0.05, 'uM')]"
Gallic_acid_hydrate_0_5_uM_,"[('Gallic acid (hydrate)', 0.5, 'uM')]"
Gallic_acid_hydrate_5_0_uM_,"[('Gallic acid (hydrate)', 5.0, 'uM')]"
Gallic_acid_0_05_uM_,"[('Gallic acid', 0.05, 'uM')]"
Gallic_acid_0_5_uM_,"[('Gallic acid', 0.5, 'uM')]"
Gallic_acid_5_0_uM_,"[('Gallic acid', 5.0, 'uM')]"
Gefitinib_0_05_uM_,"[('Gefitinib', 0.05, 'uM')]"
Gefitinib_0_5_uM_,"[('Gefitinib', 0.5, 'uM')]"
Gefitinib_5_0_uM_,"[('Gefitinib', 5.0, 'uM')]"
Gemcitabine_0_05_uM_,"[('Gemcitabine', 0.05, 'uM')]"
Gemcitabine_0_5_uM_,"[('Gemcitabine', 0.5, 'uM')]"
Gemcitabine_5_0_uM_,"[('Gemcitabine', 5.0, 'uM')]"
Gemfibrozil_0_05_uM_,"[('Gemfibrozil', 0.05, 'uM')]"
Gemfibrozil_0_5_uM_,"[('Gemfibrozil', 0.5, 'uM')]"
Gemfibrozil_5_0_uM_,"[('Gemfibrozil', 5.0, 'uM')]"
Glasdegib_0_05_uM_,"[('Glasdegib', 0.05, 'uM')]"
Glasdegib_0_5_uM_,"[('Glasdegib', 0.5, 'uM')]"
Glasdegib_5_0_uM_,"[('Glasdegib', 5.0, 'uM')]"
Glycyrrhizic_acid_0_05_uM_,"[('Glycyrrhizic acid', 0.05, 'uM')]"
Glycyrrhizic_acid_0_5_uM_,"[('Glycyrrhizic acid', 0.5, 'uM')]"
Glycyrrhizic_acid_5_0_uM_,"[('Glycyrrhizic acid', 5.0, 'uM')]"
Goserelin_acetate_0_05_uM_,"[('Goserelin (acetate)', 0.05, 'uM')]"
Goserelin_acetate_0_5_uM_,"[('Goserelin (acetate)', 0.5, 'uM')]"
Goserelin_acetate_5_0_uM_,"[('Goserelin (acetate)', 5.0, 'uM')]"
HI_TOPK_032_0_05_uM_,"[('HI-TOPK-032', 0.05, 'uM')]"
HI_TOPK_032_0_5_uM_,"[('HI-TOPK-032', 0.5, 'uM')]"
HI_TOPK_032_5_0_uM_,"[('HI-TOPK-032', 5.0, 'uM')]"
Harringtonine_0_05_uM_,"[('Harringtonine', 0.05, 'uM')]"
Harringtonine_0_5_uM_,"[('Harringtonine', 0.5, 'uM')]"
Harringtonine_5_0_uM_,"[('Harringtonine', 5.0, 'uM')]"
Hesperidin_0_05_uM_,"[('Hesperidin', 0.05, 'uM')]"
Hesperidin_0_5_uM_,"[('Hesperidin', 0.5, 'uM')]"
Hesperidin_5_0_uM_,"[('Hesperidin', 5.0, 'uM')]"
Hexylresorcinol_0_05_uM_,"[('Hexylresorcinol', 0.05, 'uM')]"
Hexylresorcinol_0_5_uM_,"[('Hexylresorcinol', 0.5, 'uM')]"
Hexylresorcinol_5_0_uM_,"[('Hexylresorcinol', 5.0, 'uM')]"
Homoharringtonine_0_05_uM_,"[('Homoharringtonine', 0.05, 'uM')]"
Homoharringtonine_0_5_uM_,"[('Homoharringtonine', 0.5, 'uM')]"
Homoharringtonine_5_0_uM_,"[('Homoharringtonine', 5.0, 'uM')]"
Hydroxyfasudil_0_05_uM_,"[('Hydroxyfasudil', 0.05, 'uM')]"
Hydroxyfasudil_0_5_uM_,"[('Hydroxyfasudil', 0.5, 'uM')]"
Hydroxyfasudil_5_0_uM_,"[('Hydroxyfasudil', 5.0, 'uM')]"
Hydroxyurea_0_05_uM_,"[('Hydroxyurea', 0.05, 'uM')]"
Hydroxyurea_0_5_uM_,"[('Hydroxyurea', 0.5, 'uM')]"
Hydroxyurea_5_0_uM_,"[('Hydroxyurea', 5.0, 'uM')]"
IQ_1_0_05_uM_,"[('IQ 1', 0.05, 'uM')]"
IQ_1_0_5_uM_,"[('IQ 1', 0.5, 'uM')]"
IQ_1_5_0_uM_,"[('IQ 1', 5.0, 'uM')]"
Idarubicin_hydrochloride_0_05_uM_,"[('Idarubicin (hydrochloride)', 0.05, 'uM')]"
Idarubicin_hydrochloride_0_5_uM_,"[('Idarubicin (hydrochloride)', 0.5, 'uM')]"
Idarubicin_hydrochloride_5_0_uM_,"[('Idarubicin (hydrochloride)', 5.0, 'uM')]"
Idoxuridine_0_05_uM_,"[('Idoxuridine', 0.05, 'uM')]"
Idoxuridine_0_5_uM_,"[('Idoxuridine', 0.5, 'uM')]"
Idoxuridine_5_0_uM_,"[('Idoxuridine', 5.0, 'uM')]"
Imiquimod_hydrochloride_0_05_uM_,"[('Imiquimod (hydrochloride)', 0.05, 'uM')]"
Imiquimod_hydrochloride_0_5_uM_,"[('Imiquimod (hydrochloride)', 0.5, 'uM')]"
Imiquimod_hydrochloride_5_0_uM_,"[('Imiquimod (hydrochloride)', 5.0, 'uM')]"
Imiquimod_maleate_0_05_uM_,"[('Imiquimod (maleate)', 0.05, 'uM')]"
Imiquimod_maleate_0_5_uM_,"[('Imiquimod (maleate)', 0.5, 'uM')]"
Imiquimod_maleate_5_0_uM_,"[('Imiquimod (maleate)', 5.0, 'uM')]"
Indacaterol_maleate_0_05_uM_,"[('Indacaterol (maleate)', 0.05, 'uM')]"
Indacaterol_maleate_0_5_uM_,"[('Indacaterol (maleate)', 0.5, 'uM')]"
Indacaterol_maleate_5_0_uM_,"[('Indacaterol (maleate)', 5.0, 'uM')]"
Infigratinib_0_05_uM_,"[('Infigratinib', 0.05, 'uM')]"
Infigratinib_0_5_uM_,"[('Infigratinib', 0.5, 'uM')]"
Infigratinib_5_0_uM_,"[('Infigratinib', 5.0, 'uM')]"
Ipatasertib_0_05_uM_,"[('Ipatasertib', 0.05, 'uM')]"
Ipatasertib_0_5_uM_,"[('Ipatasertib', 0.5, 'uM')]"
Ipatasertib_5_0_uM_,"[('Ipatasertib', 5.0, 'uM')]"
Irinotecan_hydrochloride_0_05_uM_,"[('Irinotecan (hydrochloride)', 0.05, 'uM')]"
Irinotecan_hydrochloride_0_5_uM_,"[('Irinotecan (hydrochloride)', 0.5, 'uM')]"
Irinotecan_hydrochloride_5_0_uM_,"[('Irinotecan (hydrochloride)', 5.0, 'uM')]"
Irinotecan_0_05_uM_,"[('Irinotecan', 0.05, 'uM')]"
Irinotecan_0_5_uM_,"[('Irinotecan', 0.5, 'uM')]"
Irinotecan_5_0_uM_,"[('Irinotecan', 5.0, 'uM')]"
Isocorydine_0_05_uM_,"[('Isocorydine', 0.05, 'uM')]"
Isocorydine_0_5_uM_,"[('Isocorydine', 0.5, 'uM')]"
Isocorydine_5_0_uM_,"[('Isocorydine', 5.0, 'uM')]"
Ivabradine_hydrochloride_0_05_uM_,"[('Ivabradine (hydrochloride)', 0.05, 'uM')]"
Ivabradine_hydrochloride_0_5_uM_,"[('Ivabradine (hydrochloride)', 0.5, 'uM')]"
Ivabradine_hydrochloride_5_0_uM_,"[('Ivabradine (hydrochloride)', 5.0, 'uM')]"
Ivermectin_0_05_uM_,"[('Ivermectin', 0.05, 'uM')]"
Ivermectin_0_5_uM_,"[('Ivermectin', 0.5, 'uM')]"
Ivermectin_5_0_uM_,"[('Ivermectin', 5.0, 'uM')]"
Ixazomib_citrate_0_05_uM_,"[('Ixazomib citrate', 0.05, 'uM')]"
Ixazomib_citrate_0_5_uM_,"[('Ixazomib citrate', 0.5, 'uM')]"
Ixazomib_citrate_5_0_uM_,"[('Ixazomib citrate', 5.0, 'uM')]"
Ixazomib_0_05_uM_,"[('Ixazomib', 0.05, 'uM')]"
Ixazomib_0_5_uM_,"[('Ixazomib', 0.5, 'uM')]"
Ixazomib_5_0_uM_,"[('Ixazomib', 5.0, 'uM')]"
L_Eflornithine_monohydrochloride_0_05_uM_,"[('L-Eflornithine (monohydrochloride)', 0.05, 'uM')]"
L_Eflornithine_monohydrochloride_0_5_uM_,"[('L-Eflornithine (monohydrochloride)', 0.5, 'uM')]"
L_Eflornithine_monohydrochloride_5_0_uM_,"[('L-Eflornithine (monohydrochloride)', 5.0, 'uM')]"
L_Thyroxine_sodium_salt_pentahydrate_0_05_uM_,"[('L-Thyroxine (sodium salt pentahydrate)', 0.05, 'uM')]"
L_Thyroxine_sodium_salt_pentahydrate_0_5_uM_,"[('L-Thyroxine (sodium salt pentahydrate)', 0.5, 'uM')]"
L_Thyroxine_sodium_salt_pentahydrate_5_0_uM_,"[('L-Thyroxine (sodium salt pentahydrate)', 5.0, 'uM')]"
LB_100_0_05_uM_,"[('LB-100', 0.05, 'uM')]"
LB_100_0_5_uM_,"[('LB-100', 0.5, 'uM')]"
LB_100_5_0_uM_,"[('LB-100', 5.0, 'uM')]"
LJI308_0_05_uM_,"[('LJI308', 0.05, 'uM')]"
LJI308_0_5_uM_,"[('LJI308', 0.5, 'uM')]"
LJI308_5_0_uM_,"[('LJI308', 5.0, 'uM')]"
LY_2584702_tosylate_salt_0_05_uM_,"[('LY-2584702 (tosylate salt)', 0.05, 'uM')]"
LY_2584702_tosylate_salt_0_5_uM_,"[('LY-2584702 (tosylate salt)', 0.5, 'uM')]"
LY_2584702_tosylate_salt_5_0_uM_,"[('LY-2584702 (tosylate salt)', 5.0, 'uM')]"
LY2090314_0_05_uM_,"[('LY2090314', 0.05, 'uM')]"
LY2090314_0_5_uM_,"[('LY2090314', 0.5, 'uM')]"
LY2090314_5_0_uM_,"[('LY2090314', 5.0, 'uM')]"
Lactate_calcium_0_05_uM_,"[('Lactate (calcium)', 0.05, 'uM')]"
Lactate_calcium_0_5_uM_,"[('Lactate (calcium)', 0.5, 'uM')]"
Lactate_calcium_5_0_uM_,"[('Lactate (calcium)', 5.0, 'uM')]"
Lapatinib_ditosylate_0_05_uM_,"[('Lapatinib ditosylate', 0.05, 'uM')]"
Lapatinib_ditosylate_0_5_uM_,"[('Lapatinib ditosylate', 0.5, 'uM')]"
Lapatinib_ditosylate_5_0_uM_,"[('Lapatinib ditosylate', 5.0, 'uM')]"
Larotrectinib_sulfate_0_05_uM_,"[('Larotrectinib sulfate', 0.05, 'uM')]"
Larotrectinib_sulfate_0_5_uM_,"[('Larotrectinib sulfate', 0.5, 'uM')]"
Larotrectinib_sulfate_5_0_uM_,"[('Larotrectinib sulfate', 5.0, 'uM')]"
Larotrectinib_0_05_uM_,"[('Larotrectinib', 0.05, 'uM')]"
Larotrectinib_0_5_uM_,"[('Larotrectinib', 0.5, 'uM')]"
Larotrectinib_5_0_uM_,"[('Larotrectinib', 5.0, 'uM')]"
Lenalidomide_hemihydrate_0_05_uM_,"[('Lenalidomide (hemihydrate)', 0.05, 'uM')]"
Lenalidomide_hemihydrate_0_5_uM_,"[('Lenalidomide (hemihydrate)', 0.5, 'uM')]"
Lenalidomide_hemihydrate_5_0_uM_,"[('Lenalidomide (hemihydrate)', 5.0, 'uM')]"
Levobupivacaine_hydrochloride_0_05_uM_,"[('Levobupivacaine (hydrochloride)', 0.05, 'uM')]"
Levobupivacaine_hydrochloride_0_5_uM_,"[('Levobupivacaine (hydrochloride)', 0.5, 'uM')]"
Levobupivacaine_hydrochloride_5_0_uM_,"[('Levobupivacaine (hydrochloride)', 5.0, 'uM')]"
Lidocaine_hydrochloride_0_05_uM_,"[('Lidocaine (hydrochloride)', 0.05, 'uM')]"
Lidocaine_hydrochloride_0_5_uM_,"[('Lidocaine (hydrochloride)', 0.5, 'uM')]"
Lidocaine_hydrochloride_5_0_uM_,"[('Lidocaine (hydrochloride)', 5.0, 'uM')]"
Ligustrazine_0_05_uM_,"[('Ligustrazine', 0.05, 'uM')]"
Ligustrazine_0_5_uM_,"[('Ligustrazine', 0.5, 'uM')]"
Ligustrazine_5_0_uM_,"[('Ligustrazine', 5.0, 'uM')]"
Lipoic_acid_0_05_uM_,"[('Lipoic acid', 0.05, 'uM')]"
Lipoic_acid_0_5_uM_,"[('Lipoic acid', 0.5, 'uM')]"
Lipoic_acid_5_0_uM_,"[('Lipoic acid', 5.0, 'uM')]"
Lonafarnib_0_05_uM_,"[('Lonafarnib', 0.05, 'uM')]"
Lonafarnib_0_5_uM_,"[('Lonafarnib', 0.5, 'uM')]"
Lonafarnib_5_0_uM_,"[('Lonafarnib', 5.0, 'uM')]"
Loperamide_hydrochloride_0_05_uM_,"[('Loperamide (hydrochloride)', 0.05, 'uM')]"
Loperamide_hydrochloride_0_5_uM_,"[('Loperamide (hydrochloride)', 0.5, 'uM')]"
Loperamide_hydrochloride_5_0_uM_,"[('Loperamide (hydrochloride)', 5.0, 'uM')]"
Lopinavir_0_05_uM_,"[('Lopinavir', 0.05, 'uM')]"
Lopinavir_0_5_uM_,"[('Lopinavir', 0.5, 'uM')]"
Lopinavir_5_0_uM_,"[('Lopinavir', 5.0, 'uM')]"
Lucanthone_0_05_uM_,"[('Lucanthone', 0.05, 'uM')]"
Lucanthone_0_5_uM_,"[('Lucanthone', 0.5, 'uM')]"
Lucanthone_5_0_uM_,"[('Lucanthone', 5.0, 'uM')]"
Lumateperone_tosylate_0_05_uM_,"[('Lumateperone (tosylate)', 0.05, 'uM')]"
Lumateperone_tosylate_0_5_uM_,"[('Lumateperone (tosylate)', 0.5, 'uM')]"
Lumateperone_tosylate_5_0_uM_,"[('Lumateperone (tosylate)', 5.0, 'uM')]"
MK_3903_0_05_uM_,"[('MK-3903', 0.05, 'uM')]"
MK_3903_0_5_uM_,"[('MK-3903', 0.5, 'uM')]"
MK_3903_5_0_uM_,"[('MK-3903', 5.0, 'uM')]"
MK_8353_0_05_uM_,"[('MK-8353', 0.05, 'uM')]"
MK_8353_0_5_uM_,"[('MK-8353', 0.5, 'uM')]"
MK_8353_5_0_uM_,"[('MK-8353', 5.0, 'uM')]"
ML264_0_05_uM_,"[('ML264', 0.05, 'uM')]"
ML264_0_5_uM_,"[('ML264', 0.5, 'uM')]"
ML264_5_0_uM_,"[('ML264', 5.0, 'uM')]"
